recording_id,subject,label,window_index,start_seconds,sfreq_eeg,n_samples,eeg_channel,emg_channel,irr3,irr4,incr_asym,exponent_high,emg_mean,emg_median,emg_p90,emg_sd,status,error
SC4252E0-PSG@N3#0,SC4252E0-PSG,N3,0,39750.0,100,12000,EEG Fpz-Cz,EMG submental,0.00092413992,0.0013281822,-0.098389285,1.81879,2.81952,2.838,3.5184,0.504503,ok,
SC4252E0-PSG@N3#1,SC4252E0-PSG,N3,1,39870.0,100,12000,EEG Fpz-Cz,EMG submental,0.00046035041,0.00078351302,-0.032074079,1.86206,2.8082,2.861,3.4482,0.478114,ok,
SC4252E0-PSG@N3#2,SC4252E0-PSG,N3,2,39990.0,100,12000,EEG Fpz-Cz,EMG submental,0.0004070293,0.00067734026,-0.12398702,1.70997,2.8419,2.917,3.3836,0.473758,ok,
SC4252E0-PSG@N3#3,SC4252E0-PSG,N3,3,40110.0,100,12000,EEG Fpz-Cz,EMG submental,0.0004554483,0.00080076229,-0.07787734,1.59727,2.78113,2.787,3.4288,0.516077,ok,
SC4252E0-PSG@N3#4,SC4252E0-PSG,N3,4,40230.0,100,12000,EEG Fpz-Cz,EMG submental,0.00011145668,0.00037192453,-0.054692762,1.79041,2.88408,2.917,3.5614,0.504669,ok,
SC4252E0-PSG@N3#5,SC4252E0-PSG,N3,5,40350.0,100,12000,EEG Fpz-Cz,EMG submental,0.00019527009,0.00040598143,-0.10698423,1.76362,2.79363,2.829,3.426,0.497001,ok,
SC4261F0-PSG@W#0,SC4261F0-PSG,W,0,70920.0,100,12000,EEG Fpz-Cz,EMG submental,0.0091881545,0.011403465,-0.32148478,0.571012,4.3865,4.448,4.5488,0.259711,ok,
SC4261F0-PSG@W#1,SC4261F0-PSG,W,1,71040.0,100,12000,EEG Fpz-Cz,EMG submental,0.0092737034,0.011066129,-0.35407765,0.490388,4.42755,4.486,4.5946,0.260602,ok,
SC4261F0-PSG@W#2,SC4261F0-PSG,W,2,71160.0,100,12000,EEG Fpz-Cz,EMG submental,0.0087931969,0.011382001,-0.3764393,0.334142,4.42,4.457,4.5662,0.212288,ok,
SC4261F0-PSG@W#3,SC4261F0-PSG,W,3,71280.0,100,12000,EEG Fpz-Cz,EMG submental,0.0086348342,0.012303451,-0.29365397,0.0833711,4.4256,4.445,4.532,0.127803,ok,
SC4261F0-PSG@W#4,SC4261F0-PSG,W,4,71400.0,100,12000,EEG Fpz-Cz,EMG submental,0.0083013562,0.010695189,-0.4302404,-0.271513,4.51102,4.506,4.6224,0.0892566,ok,
SC4261F0-PSG@W#5,SC4261F0-PSG,W,5,71520.0,100,12000,EEG Fpz-Cz,EMG submental,0.0093552247,0.012350004,-0.41071908,0.275365,4.44055,4.447,4.52,0.0686396,ok,
SC4271F0-PSG@REM#0,SC4271F0-PSG,REM,0,50475.0,100,12000,EEG Fpz-Cz,EMG submental,0.00032803364,0.00077696332,0.0010833035,1.96094,0.21835,0.157,0.26,0.372116,ok,
SC4271F0-PSG@REM#1,SC4271F0-PSG,REM,1,50595.0,100,12000,EEG Fpz-Cz,EMG submental,0.00044767045,0.0010303691,-0.0026299867,2.15907,0.13005,0.129,0.1982,0.0564185,ok,
SC4271F0-PSG@REM#2,SC4271F0-PSG,REM,2,50715.0,100,12000,EEG Fpz-Cz,EMG submental,0.00027128232,0.00064652416,-0.0072992845,1.41027,0.6974,0.176,2.6876,1.27423,ok,
SC4271F0-PSG@REM#3,SC4271F0-PSG,REM,3,50835.0,100,12000,EEG Fpz-Cz,EMG submental,0.00019885139,0.00062477514,-0.025408185,1.01051,0.379167,0.191,0.5524,0.668219,ok,
SC4271F0-PSG@REM#4,SC4271F0-PSG,REM,4,50955.0,100,12000,EEG Fpz-Cz,EMG submental,0.00019850101,0.00080358973,-0.076160343,0.94452,0.2096,0.19,0.327,0.101771,ok,
SC4271F0-PSG@REM#5,SC4271F0-PSG,REM,5,51075.0,100,12000,EEG Fpz-Cz,EMG submental,0.00042403525,0.00086892314,-0.0070554486,2.20331,0.476633,0.201,0.5226,0.98337,ok,
SC4281G0-PSG@N2#0,SC4281G0-PSG,N2,0,60300.0,100,12000,EEG Fpz-Cz,EMG submental,0.00093195084,0.0016921301,-0.013291816,2.55408,1.77948,1.871,2.2286,0.591068,ok,
SC4281G0-PSG@N2#1,SC4281G0-PSG,N2,1,60420.0,100,12000,EEG Fpz-Cz,EMG submental,3.2288779e-05,0.00041464058,-0.016152915,2.81811,1.68643,1.368,2.562,0.755696,ok,
SC4281G0-PSG@N2#2,SC4281G0-PSG,N2,2,60540.0,100,12000,EEG Fpz-Cz,EMG submental,0.00046495734,0.00072459837,-0.030522571,2.18367,2.53172,2.528,2.7572,0.167218,ok,
SC4281G0-PSG@N2#3,SC4281G0-PSG,N2,3,60660.0,100,12000,EEG Fpz-Cz,EMG submental,6.1908996e-05,0.00026109399,0.061091118,2.0324,1.69388,1.169,2.706,0.812625,ok,
SC4281G0-PSG@N2#4,SC4281G0-PSG,N2,4,60780.0,100,12000,EEG Fpz-Cz,EMG submental,0.00035411955,0.00055703693,0.0017639552,1.82699,0.975767,0.959,1.151,0.149943,ok,
SC4281G0-PSG@N2#5,SC4281G0-PSG,N2,5,60900.0,100,12000,EEG Fpz-Cz,EMG submental,0.00048928862,0.00076327775,0.05717063,1.80752,0.725183,0.699,0.9756,0.193668,ok,
SC4282G0-PSG@REM#0,SC4282G0-PSG,REM,0,49065.0,100,12000,EEG Fpz-Cz,EMG submental,0.00033014898,0.00044458959,-0.010215035,3.45724,0.732567,0.565,1.4262,0.471173,ok,
SC4282G0-PSG@REM#1,SC4282G0-PSG,REM,1,49185.0,100,12000,EEG Fpz-Cz,EMG submental,2.8849697e-05,0.0014154742,0.049159769,3.43821,0.69555,0.463,1.3062,0.58456,ok,
SC4282G0-PSG@REM#2,SC4282G0-PSG,REM,2,49305.0,100,12000,EEG Fpz-Cz,EMG submental,0.0001539306,0.00025797699,-0.064251761,3.02942,0.879867,0.714,1.7784,0.674546,ok,
SC4282G0-PSG@REM#3,SC4282G0-PSG,REM,3,49425.0,100,12000,EEG Fpz-Cz,EMG submental,0.00043418804,0.0013198501,0.032496266,3.79018,0.933583,0.7,2.1368,0.736444,ok,
SC4282G0-PSG@REM#4,SC4282G0-PSG,REM,4,49545.0,100,12000,EEG Fpz-Cz,EMG submental,0.00055031692,0.0010115095,-0.14167397,3.24119,0.700617,0.524,1.613,0.489892,ok,
SC4282G0-PSG@REM#5,SC4282G0-PSG,REM,5,49665.0,100,12000,EEG Fpz-Cz,EMG submental,0.0002361728,0.00043246096,0.12129045,2.86268,1.15287,0.916,2.5682,0.839987,ok,
SC4292G0-PSG@N3#0,SC4292G0-PSG,N3,0,31125.0,100,12000,EEG Fpz-Cz,EMG submental,0.00050270486,0.0007020207,-0.020185141,1.78308,1.01588,1.016,1.2022,0.150834,ok,
SC4292G0-PSG@N3#1,SC4292G0-PSG,N3,1,31245.0,100,12000,EEG Fpz-Cz,EMG submental,0.0016520401,0.0013805652,-0.17816983,1.89371,0.996967,0.993,1.1698,0.138874,ok,
SC4292G0-PSG@N3#2,SC4292G0-PSG,N3,2,31365.0,100,12000,EEG Fpz-Cz,EMG submental,0.00016657857,0.00042372251,-0.039917913,1.7529,0.990333,0.99,1.1304,0.113703,ok,
SC4292G0-PSG@N3#3,SC4292G0-PSG,N3,3,31485.0,100,12000,EEG Fpz-Cz,EMG submental,0.0014023214,0.0011840727,-0.079152867,1.75719,0.95685,0.942,1.1428,0.165921,ok,
SC4292G0-PSG@N3#4,SC4292G0-PSG,N3,4,31605.0,100,12000,EEG Fpz-Cz,EMG submental,0.00040696988,0.00074999938,-0.11436874,1.71381,0.914667,0.932,1.0568,0.141428,ok,
SC4292G0-PSG@N3#5,SC4292G0-PSG,N3,5,31725.0,100,12000,EEG Fpz-Cz,EMG submental,0.00096023661,0.00092405694,-0.13930133,1.7188,0.7674,0.734,0.9982,0.171089,ok,
SC4302E0-PSG@N2#0,SC4302E0-PSG,N2,0,52635.0,100,12000,EEG Fpz-Cz,EMG submental,0.00028308281,0.00072868805,-0.030643229,0.734657,3.83325,3.84,3.898,0.0570094,ok,
SC4302E0-PSG@N2#1,SC4302E0-PSG,N2,1,52755.0,100,12000,EEG Fpz-Cz,EMG submental,0.00020034955,0.00029542926,0.031884294,0.779097,3.7873,3.792,3.872,0.0747108,ok,
SC4302E0-PSG@N2#2,SC4302E0-PSG,N2,2,52875.0,100,12000,EEG Fpz-Cz,EMG submental,5.5612103e-05,0.00073900307,-0.04925575,0.721946,3.83783,3.848,3.926,0.0780699,ok,
SC4302E0-PSG@N2#3,SC4302E0-PSG,N2,3,52995.0,100,12000,EEG Fpz-Cz,EMG submental,0.00047995229,0.0010805292,-0.0078450702,0.446402,3.79813,3.805,3.8764,0.0681389,ok,
SC4302E0-PSG@N2#4,SC4302E0-PSG,N2,4,53115.0,100,12000,EEG Fpz-Cz,EMG submental,5.7426177e-05,0.00045861348,0.0052167936,0.412223,3.82825,3.833,3.9122,0.0658385,ok,
SC4302E0-PSG@N2#5,SC4302E0-PSG,N2,5,53235.0,100,12000,EEG Fpz-Cz,EMG submental,0.00020569083,0.00062077527,-0.063091145,0.333282,3.78925,3.804,3.888,0.0788843,ok,
SC4311E0-PSG@W#0,SC4311E0-PSG,W,0,13125.0,100,12000,EEG Fpz-Cz,EMG submental,0.0036454558,0.0040981657,-0.19351348,0.0792677,2.89858,2.904,2.9624,0.0569903,ok,
SC4311E0-PSG@W#1,SC4311E0-PSG,W,1,13245.0,100,12000,EEG Fpz-Cz,EMG submental,0.0016555747,0.0023745167,-0.15648246,0.351797,2.90617,2.914,2.9582,0.0501927,ok,
SC4311E0-PSG@W#2,SC4311E0-PSG,W,2,13365.0,100,12000,EEG Fpz-Cz,EMG submental,0.0019280837,0.0027518018,-0.17389966,0.800656,2.90758,2.905,2.9702,0.0524899,ok,
SC4311E0-PSG@W#3,SC4311E0-PSG,W,3,13485.0,100,12000,EEG Fpz-Cz,EMG submental,0.0037962117,0.004661065,-0.15270054,0.292073,2.82543,2.883,2.9662,0.171708,ok,
SC4311E0-PSG@W#4,SC4311E0-PSG,W,4,13605.0,100,12000,EEG Fpz-Cz,EMG submental,0.0012237571,0.0029332943,-0.20464626,0.637338,2.63707,2.704,2.9402,0.289634,ok,
SC4311E0-PSG@W#5,SC4311E0-PSG,W,5,13725.0,100,12000,EEG Fpz-Cz,EMG submental,0.0022600914,0.0027114195,-0.21108581,0.405652,2.81818,2.898,2.958,0.195789,ok,
SC4351F0-PSG@W#0,SC4351F0-PSG,W,0,14220.0,100,12000,EEG Fpz-Cz,EMG submental,0.0027167819,0.0041928945,-0.41571055,0.404377,2.70293,2.706,2.814,0.0945921,ok,
SC4351F0-PSG@W#1,SC4351F0-PSG,W,1,14340.0,100,12000,EEG Fpz-Cz,EMG submental,0.0012209233,0.0016264777,-0.12845168,0.127042,2.722,2.73,2.8188,0.0735677,ok,
SC4351F0-PSG@W#2,SC4351F0-PSG,W,2,14460.0,100,12000,EEG Fpz-Cz,EMG submental,0.0010309657,0.0014953603,-0.19350159,0.762222,2.50995,2.653,2.76,0.379906,ok,
SC4351F0-PSG@W#3,SC4351F0-PSG,W,3,14580.0,100,12000,EEG Fpz-Cz,EMG submental,0.00032438982,0.00070386948,-0.12349975,1.05506,2.49922,2.7,2.812,0.446678,ok,
SC4351F0-PSG@W#4,SC4351F0-PSG,W,4,14700.0,100,12000,EEG Fpz-Cz,EMG submental,0.0012999553,0.0015474219,-0.055869588,1.34987,2.1293,1.988,2.774,0.490189,ok,
SC4351F0-PSG@W#5,SC4351F0-PSG,W,5,14820.0,100,12000,EEG Fpz-Cz,EMG submental,0.00076234678,0.0016859243,-0.22315756,1.00691,2.38317,2.459,2.719,0.284644,ok,
SC4362F0-PSG@W#0,SC4362F0-PSG,W,0,15270.0,100,12000,EEG Fpz-Cz,EMG submental,0.0018971476,0.0028422283,-0.74162659,-0.381072,4.53863,4.57,4.6264,0.213811,ok,
SC4362F0-PSG@W#1,SC4362F0-PSG,W,1,15390.0,100,12000,EEG Fpz-Cz,EMG submental,0.0040747901,0.0048655793,-0.36806428,-0.0523693,4.46246,4.47005,4.56603,0.0757223,ok,
SC4362F0-PSG@W#2,SC4362F0-PSG,W,2,15510.0,100,12000,EEG Fpz-Cz,EMG submental,0.0048181689,0.005821241,-0.82273045,0.0620499,4.50303,4.51995,4.58444,0.0957829,ok,
SC4362F0-PSG@W#3,SC4362F0-PSG,W,3,15630.0,100,12000,EEG Fpz-Cz,EMG submental,0.0037011575,0.007071312,-0.821762,-0.29633,4.50401,4.50095,4.60601,0.0784526,ok,
SC4362F0-PSG@W#4,SC4362F0-PSG,W,4,15750.0,100,12000,EEG Fpz-Cz,EMG submental,0.0025833304,0.005467013,-0.66414844,-0.319955,4.49275,4.49996,4.57198,0.0818984,ok,
SC4362F0-PSG@W#5,SC4362F0-PSG,W,5,15870.0,100,12000,EEG Fpz-Cz,EMG submental,0.0039424629,0.0055461272,0.18438089,-0.0608922,4.50021,4.51598,4.60819,0.107207,ok,
SC4402E0-PSG@REM#0,SC4402E0-PSG,REM,0,41910.0,100,12000,EEG Fpz-Cz,EMG submental,0.00034030854,0.00045141029,0.090331614,2.17862,0.779183,0.472,2.1098,0.84333,ok,
SC4402E0-PSG@REM#1,SC4402E0-PSG,REM,1,42030.0,100,12000,EEG Fpz-Cz,EMG submental,1.7840457e-05,0.00039842078,0.012318335,1.75303,0.428017,0.414,0.5184,0.167068,ok,
SC4402E0-PSG@REM#2,SC4402E0-PSG,REM,2,42150.0,100,12000,EEG Fpz-Cz,EMG submental,0.00035119306,0.00052631912,-0.023254057,1.67043,0.438817,0.418,0.551,0.142685,ok,
SC4402E0-PSG@REM#3,SC4402E0-PSG,REM,3,42270.0,100,12000,EEG Fpz-Cz,EMG submental,9.7897407e-05,0.00033657693,0.036759048,1.60924,0.560267,0.426,0.6656,0.559051,ok,
SC4402E0-PSG@REM#4,SC4402E0-PSG,REM,4,42390.0,100,12000,EEG Fpz-Cz,EMG submental,3.3376407e-05,0.00054231644,0.048537343,2.35544,0.8649,0.646,1.8086,0.561428,ok,
SC4402E0-PSG@REM#5,SC4402E0-PSG,REM,5,42510.0,100,12000,EEG Fpz-Cz,EMG submental,0.00035161076,0.00076159878,0.030845913,2.11041,0.474367,0.422,0.6396,0.274876,ok,
SC4412E0-PSG@N3#0,SC4412E0-PSG,N3,0,28515.0,100,12000,EEG Fpz-Cz,EMG submental,5.1179643e-05,0.00022920869,0.030961302,0.326462,2.38125,2.385,2.8242,0.414627,ok,
SC4412E0-PSG@N3#1,SC4412E0-PSG,N3,1,28635.0,100,12000,EEG Fpz-Cz,EMG submental,0.00077487186,0.0014540321,-0.0091348425,0.356086,2.58438,2.566,2.893,0.215043,ok,
SC4412E0-PSG@N3#2,SC4412E0-PSG,N3,2,28755.0,100,12000,EEG Fpz-Cz,EMG submental,0.00046030239,0.0010855503,-0.019394647,0.186249,2.60657,2.603,2.8882,0.210635,ok,
SC4412E0-PSG@N3#3,SC4412E0-PSG,N3,3,28875.0,100,12000,EEG Fpz-Cz,EMG submental,0.00036301196,0.00093223619,-0.027285135,0.497558,2.5925,2.637,2.9014,0.290735,ok,
SC4412E0-PSG@N3#4,SC4412E0-PSG,N3,4,28995.0,100,12000,EEG Fpz-Cz,EMG submental,0.00018936516,0.00062376888,-0.023347546,0.268231,2.28988,2.279,2.7068,0.291137,ok,
SC4412E0-PSG@N3#5,SC4412E0-PSG,N3,5,29115.0,100,12000,EEG Fpz-Cz,EMG submental,0.001990362,0.001873061,-0.084908984,0.0187673,2.2788,2.284,2.6042,0.26946,ok,
SC4421E0-PSG@W#0,SC4421E0-PSG,W,0,15960.0,100,12000,EEG Fpz-Cz,EMG submental,0.0013799382,0.0017913162,-0.76382377,0.260943,2.71598,2.941,3.0506,0.416852,ok,
SC4421E0-PSG@W#1,SC4421E0-PSG,W,1,16080.0,100,12000,EEG Fpz-Cz,EMG submental,0.0032961189,0.004403151,-1.0002547,0.0436664,3.0102,3.026,3.1024,0.0833628,ok,
SC4421E0-PSG@W#2,SC4421E0-PSG,W,2,16200.0,100,12000,EEG Fpz-Cz,EMG submental,0.0065199378,0.007105591,-0.41063838,0.037042,2.98467,2.984,3.128,0.118695,ok,
SC4421E0-PSG@W#3,SC4421E0-PSG,W,3,16320.0,100,12000,EEG Fpz-Cz,EMG submental,0.0052604295,0.0063941023,-0.37138344,0.142259,3.04242,3.043,3.1604,0.0890411,ok,
SC4421E0-PSG@W#4,SC4421E0-PSG,W,4,16440.0,100,12000,EEG Fpz-Cz,EMG submental,0.010526058,0.011942701,-0.32231634,-0.789667,3.0414,3.059,3.216,0.130778,ok,
SC4421E0-PSG@W#5,SC4421E0-PSG,W,5,16560.0,100,12000,EEG Fpz-Cz,EMG submental,0.0061364663,0.0080698992,-0.26446187,-0.0796377,2.97393,2.972,3.094,0.0849258,ok,
SC4431E0-PSG@REM#0,SC4431E0-PSG,REM,0,40695.0,100,12000,EEG Fpz-Cz,EMG submental,0.00027528979,0.00047705143,-0.022538294,1.61792,1.35275,0.691,3.3092,1.1633,ok,
SC4431E0-PSG@REM#1,SC4431E0-PSG,REM,1,40815.0,100,12000,EEG Fpz-Cz,EMG submental,0.0002467891,0.00062090572,-0.048819593,2.1604,1.39505,0.808,3.2882,1.1316,ok,
SC4431E0-PSG@REM#2,SC4431E0-PSG,REM,2,40935.0,100,12000,EEG Fpz-Cz,EMG submental,0.00019740984,0.00043338212,-0.015986687,1.99521,1.3793,0.679,3.3318,1.16046,ok,
SC4431E0-PSG@REM#3,SC4431E0-PSG,REM,3,41055.0,100,12000,EEG Fpz-Cz,EMG submental,0.00020600002,0.00094063735,-0.027084089,2.40543,1.51537,0.962,3.353,1.14589,ok,
SC4431E0-PSG@REM#4,SC4431E0-PSG,REM,4,41175.0,100,12000,EEG Fpz-Cz,EMG submental,3.7922428e-05,0.00089300981,0.017710693,1.87422,1.15113,0.578,3.1266,1.06208,ok,
SC4431E0-PSG@REM#5,SC4431E0-PSG,REM,5,41295.0,100,12000,EEG Fpz-Cz,EMG submental,8.6264312e-05,0.00018058812,-0.033197902,2.17188,1.32812,0.614,3.3824,1.17746,ok,
SC4441E0-PSG@N2#0,SC4441E0-PSG,N2,0,36450.0,100,12000,EEG Fpz-Cz,EMG submental,3.6354063e-05,0.0004088675,-0.0053263315,2.65662,0.771583,0.763,0.9686,0.160132,ok,
SC4441E0-PSG@N2#1,SC4441E0-PSG,N2,1,36570.0,100,12000,EEG Fpz-Cz,EMG submental,7.9876222e-05,0.00035581845,-0.038537573,2.3354,0.82495,0.794,1.0124,0.239239,ok,
SC4441E0-PSG@N2#2,SC4441E0-PSG,N2,2,36690.0,100,12000,EEG Fpz-Cz,EMG submental,6.9841562e-05,0.00025411748,-0.000519521,2.81838,0.732667,0.7,0.997,0.463734,ok,
SC4441E0-PSG@N2#3,SC4441E0-PSG,N2,3,36810.0,100,12000,EEG Fpz-Cz,EMG submental,2.3725089e-05,0.00014247025,-0.0058201115,2.43987,0.6434,0.665,0.9682,0.539788,ok,
SC4441E0-PSG@N2#4,SC4441E0-PSG,N2,4,36930.0,100,12000,EEG Fpz-Cz,EMG submental,0.00014580931,0.00045336331,0.028635925,2.2242,0.734683,0.682,0.9214,0.293144,ok,
SC4441E0-PSG@N2#5,SC4441E0-PSG,N2,5,37050.0,100,12000,EEG Fpz-Cz,EMG submental,0.00038868783,0.00077403714,-0.044382007,2.5314,0.71365,0.689,0.8762,0.154717,ok,
SC4442E0-PSG@W#0,SC4442E0-PSG,W,0,15510.0,100,12000,EEG Fpz-Cz,EMG submental,0.006177503,0.0070326845,-0.30364696,0.423302,3.22668,3.477,3.5422,0.942777,ok,
SC4442E0-PSG@W#1,SC4442E0-PSG,W,1,15630.0,100,12000,EEG Fpz-Cz,EMG submental,0.010041311,0.012482575,-0.24843493,0.57713,3.27838,3.493,3.5584,0.827097,ok,
SC4442E0-PSG@W#2,SC4442E0-PSG,W,2,15750.0,100,12000,EEG Fpz-Cz,EMG submental,0.012546524,0.016205707,-0.11725477,-0.0443858,3.41893,3.472,3.5282,0.371846,ok,
SC4442E0-PSG@W#3,SC4442E0-PSG,W,3,15870.0,100,12000,EEG Fpz-Cz,EMG submental,0.007580999,0.0099784449,-0.082389037,0.134453,3.12413,3.472,3.5468,1.12665,ok,
SC4442E0-PSG@W#4,SC4442E0-PSG,W,4,15990.0,100,12000,EEG Fpz-Cz,EMG submental,0.0070835874,0.0077204898,-0.05279776,0.191771,3.311,3.501,3.562,0.778485,ok,
SC4442E0-PSG@W#5,SC4442E0-PSG,W,5,16110.0,100,12000,EEG Fpz-Cz,EMG submental,0.011184716,0.012204064,-0.056949407,0.712455,3.20237,3.454,3.5124,1.05667,ok,
SC4452F0-PSG@N3#0,SC4452F0-PSG,N3,0,46620.0,100,12000,EEG Fpz-Cz,EMG submental,0.0004700058,0.00065370822,-4.6670777,-0.0105308,0.8457,0.842,1.058,0.223473,ok,
SC4452F0-PSG@N3#1,SC4452F0-PSG,N3,1,46740.0,100,12000,EEG Fpz-Cz,EMG submental,0.00051201661,0.0012471278,-0.10264457,-0.213002,1.0362,1.018,1.452,0.410853,ok,
SC4452F0-PSG@N3#2,SC4452F0-PSG,N3,2,46860.0,100,12000,EEG Fpz-Cz,EMG submental,0.00058250222,0.0016284356,-0.82484959,0.297896,1.80507,1.723,2.6612,0.553892,ok,
SC4452F0-PSG@N3#3,SC4452F0-PSG,N3,3,46980.0,100,12000,EEG Fpz-Cz,EMG submental,0.0010458607,0.0012450017,-0.10797497,0.0869107,2.0973,2.072,2.3782,0.267104,ok,
SC4452F0-PSG@N3#4,SC4452F0-PSG,N3,4,47100.0,100,12000,EEG Fpz-Cz,EMG submental,0.00034144013,0.00066709684,-0.11355538,-0.172536,2.23432,2.211,2.5118,0.21106,ok,
SC4452F0-PSG@N3#5,SC4452F0-PSG,N3,5,47220.0,100,12000,EEG Fpz-Cz,EMG submental,0.00097064234,0.0011070924,-0.097947056,0.196609,2.33107,2.356,2.6372,0.239764,ok,
SC4472F0-PSG@N2#0,SC4472F0-PSG,N2,0,81285.0,100,12000,EEG Fpz-Cz,EMG submental,0.0019607096,0.002823343,-0.00069395408,-0.428179,1.28797,1.209,1.8138,0.364922,ok,
SC4472F0-PSG@N2#1,SC4472F0-PSG,N2,1,81405.0,100,12000,EEG Fpz-Cz,EMG submental,0.0025564588,0.0041226785,-0.0014159034,-0.802202,1.34358,1.339,1.7796,0.356349,ok,
SC4472F0-PSG@N2#2,SC4472F0-PSG,N2,2,81525.0,100,12000,EEG Fpz-Cz,EMG submental,0.0068118516,0.0057665111,-0.0015142768,-1.51612,1.20548,1.13,1.709,0.380446,ok,
SC4472F0-PSG@N2#3,SC4472F0-PSG,N2,3,81645.0,100,12000,EEG Fpz-Cz,EMG submental,0.001494477,0.0021049055,-0.0012039033,-1.27394,1.27515,1.278,1.6842,0.32497,ok,
SC4472F0-PSG@N2#4,SC4472F0-PSG,N2,4,81765.0,100,12000,EEG Fpz-Cz,EMG submental,0.009017193,0.010782837,-0.0040793432,-1.01507,1.26423,1.168,1.7748,0.435969,ok,
SC4472F0-PSG@N2#5,SC4472F0-PSG,N2,5,81885.0,100,12000,EEG Fpz-Cz,EMG submental,0.023978427,0.020825589,-0.0026700488,-0.873284,1.32997,1.28,1.8742,0.427873,ok,
SC4481F0-PSG@REM#0,SC4481F0-PSG,REM,0,52665.0,100,12000,EEG Fpz-Cz,EMG submental,0.00031824406,0.00054507973,-0.018828207,2.53427,0.5192,0.339,0.766,0.614722,ok,
SC4481F0-PSG@REM#1,SC4481F0-PSG,REM,1,52785.0,100,12000,EEG Fpz-Cz,EMG submental,0.00019039794,0.00079454567,-0.055993271,3.35516,0.38215,0.302,0.4928,0.369369,ok,
SC4481F0-PSG@REM#2,SC4481F0-PSG,REM,2,52905.0,100,12000,EEG Fpz-Cz,EMG submental,0.00064789221,0.0011256315,-0.2086021,1.5237,0.517183,0.359,0.7028,0.592191,ok,
SC4481F0-PSG@REM#3,SC4481F0-PSG,REM,3,53025.0,100,12000,EEG Fpz-Cz,EMG submental,0.00053337258,0.00088094517,-0.011898019,2.76782,0.281,0.277,0.3602,0.069651,ok,
SC4481F0-PSG@REM#4,SC4481F0-PSG,REM,4,53145.0,100,12000,EEG Fpz-Cz,EMG submental,0.001733369,0.001730775,-0.044441684,2.55361,0.481667,0.268,0.5422,0.722314,ok,
SC4481F0-PSG@REM#5,SC4481F0-PSG,REM,5,53265.0,100,12000,EEG Fpz-Cz,EMG submental,0.00021656203,0.00077271527,-0.047365661,3.07041,0.552,0.323,0.9078,0.706357,ok,
SC4492G0-PSG@REM#0,SC4492G0-PSG,REM,0,58230.0,100,12000,EEG Fpz-Cz,EMG submental,0.00020830331,0.00048564327,-0.00016473867,0.575298,3.61405,3.607,3.6882,0.0535154,ok,
SC4492G0-PSG@REM#1,SC4492G0-PSG,REM,1,58350.0,100,12000,EEG Fpz-Cz,EMG submental,0.00063769246,0.0011264778,0.0083415425,1.2151,3.61133,3.608,3.6702,0.0416736,ok,
SC4492G0-PSG@REM#2,SC4492G0-PSG,REM,2,58470.0,100,12000,EEG Fpz-Cz,EMG submental,0.00022514484,0.00046638968,-0.079378342,1.244,3.61783,3.624,3.681,0.0524567,ok,
SC4492G0-PSG@REM#3,SC4492G0-PSG,REM,3,58590.0,100,12000,EEG Fpz-Cz,EMG submental,0.00017502614,0.00057804513,-0.08736621,1.53395,3.61248,3.609,3.6622,0.037397,ok,
SC4492G0-PSG@REM#4,SC4492G0-PSG,REM,4,58710.0,100,12000,EEG Fpz-Cz,EMG submental,3.7230951e-05,0.00097014353,-0.0063068561,1.34955,3.64952,3.651,3.7222,0.0519179,ok,
SC4492G0-PSG@REM#5,SC4492G0-PSG,REM,5,58830.0,100,12000,EEG Fpz-Cz,EMG submental,4.5366125e-05,0.00064219112,-0.015713548,1.47306,3.60308,3.602,3.652,0.0376748,ok,
SC4522E0-PSG@REM#0,SC4522E0-PSG,REM,0,41025.0,100,12000,EEG Fpz-Cz,EMG submental,0.00040593195,0.00045689533,-0.42512561,2.53121,2.94283,2.937,3.02,0.0604817,ok,
SC4522E0-PSG@REM#1,SC4522E0-PSG,REM,1,41145.0,100,12000,EEG Fpz-Cz,EMG submental,0.00027646552,0.0005935003,-0.28132885,2.36479,2.95655,2.952,3.0384,0.0602401,ok,
SC4522E0-PSG@REM#2,SC4522E0-PSG,REM,2,41265.0,100,12000,EEG Fpz-Cz,EMG submental,0.00042371904,0.00091258408,-0.083540542,2.28301,2.94497,2.942,3.03,0.0638587,ok,
SC4522E0-PSG@REM#3,SC4522E0-PSG,REM,3,41385.0,100,12000,EEG Fpz-Cz,EMG submental,0.00052798257,0.00081404431,-0.13738283,1.74033,2.9378,2.94,3.0126,0.0581196,ok,
SC4522E0-PSG@REM#4,SC4522E0-PSG,REM,4,41505.0,100,12000,EEG Fpz-Cz,EMG submental,6.0082156e-05,0.00073802716,-0.22599219,2.0715,2.98027,2.98,3.0702,0.0626604,ok,
SC4522E0-PSG@REM#5,SC4522E0-PSG,REM,5,41625.0,100,12000,EEG Fpz-Cz,EMG submental,0.00033457808,0.0010272835,-0.10926846,2.26724,2.94407,2.942,3.0162,0.0556111,ok,
SC4542F0-PSG@N3#0,SC4542F0-PSG,N3,0,44160.0,100,12000,EEG Fpz-Cz,EMG submental,0.00018987652,0.00053542619,0.014928859,1.97761,0.596267,0.598,0.7628,0.131719,ok,
