recording_id,subject,label,window_index,start_seconds,sfreq_eeg,n_samples,eeg_channel,emg_channel,irr3,irr4,incr_asym,exponent_high,emg_mean,emg_median,emg_p90,emg_sd,status,error
SC4031E0-PSG@W#4,SC4031E0-PSG,W,4,67965.0,100,12000,EEG Fpz-Cz,EMG submental,0.0055236663,0.0064381574,-1.1018345,-0.116722,3.53218,3.539,3.6644,0.118747,ok,
SC4031E0-PSG@W#5,SC4031E0-PSG,W,5,68085.0,100,12000,EEG Fpz-Cz,EMG submental,0.0042180949,0.0051846932,-0.69363759,-0.337752,3.53527,3.548,3.6392,0.0917885,ok,
SC4032E0-PSG@N2#0,SC4032E0-PSG,N2,0,45990.0,100,12000,EEG Fpz-Cz,EMG submental,0.0002854738,0.00064724382,0.050160561,1.60956,2.5658,2.618,3.4018,0.798988,ok,
SC4032E0-PSG@N2#1,SC4032E0-PSG,N2,1,46110.0,100,12000,EEG Fpz-Cz,EMG submental,2.4023701e-05,0.00049017707,0.067155332,1.85847,2.65085,2.718,3.5568,0.879668,ok,
SC4032E0-PSG@N2#2,SC4032E0-PSG,N2,2,46230.0,100,12000,EEG Fpz-Cz,EMG submental,0.00017115876,0.00073958715,0.0060470727,2.20352,3.19057,3.163,3.7382,0.476243,ok,
SC4032E0-PSG@N2#3,SC4032E0-PSG,N2,3,46350.0,100,12000,EEG Fpz-Cz,EMG submental,0.00035429046,0.00068346779,0.093034478,1.838,3.02413,3.197,3.6032,1.06835,ok,
SC4032E0-PSG@N2#4,SC4032E0-PSG,N2,4,46470.0,100,12000,EEG Fpz-Cz,EMG submental,0.00029609616,0.00059139666,0.042696203,2.18305,3.13447,3.203,3.6984,0.723747,ok,
SC4032E0-PSG@N2#5,SC4032E0-PSG,N2,5,46590.0,100,12000,EEG Fpz-Cz,EMG submental,5.8795127e-05,0.0008274233,0.015124018,1.53833,3.37677,3.423,3.714,0.388733,ok,
SC4032E0-PSG@N3#0,SC4032E0-PSG,N3,0,29310.0,100,12000,EEG Fpz-Cz,EMG submental,0.00019767153,0.00039929251,-0.057833464,1.58883,1.33242,1.43,1.692,0.597938,ok,
SC4032E0-PSG@N3#1,SC4032E0-PSG,N3,1,29430.0,100,12000,EEG Fpz-Cz,EMG submental,7.8005586e-05,0.00026522928,0.0086557347,1.67375,1.3627,1.403,1.7306,0.376371,ok,
SC4032E0-PSG@N3#2,SC4032E0-PSG,N3,2,29550.0,100,12000,EEG Fpz-Cz,EMG submental,0.00080229042,0.0011591341,-0.02179344,1.71445,1.3495,1.422,1.6736,0.418011,ok,
SC4032E0-PSG@N3#3,SC4032E0-PSG,N3,3,29670.0,100,12000,EEG Fpz-Cz,EMG submental,0.00028245055,0.00058645236,-0.048571648,1.58084,1.28283,1.372,1.5762,0.387418,ok,
SC4032E0-PSG@N3#4,SC4032E0-PSG,N3,4,29790.0,100,12000,EEG Fpz-Cz,EMG submental,0.00014096155,0.00059703669,-0.0068927683,1.63631,1.232,1.37,1.6282,0.639257,ok,
SC4032E0-PSG@N3#5,SC4032E0-PSG,N3,5,29910.0,100,12000,EEG Fpz-Cz,EMG submental,0.00048226096,0.00075386374,-0.042598903,1.6081,1.17745,1.334,1.5726,0.567669,ok,
SC4032E0-PSG@REM#0,SC4032E0-PSG,REM,0,38460.0,100,12000,EEG Fpz-Cz,EMG submental,0.00057734499,0.00058406402,-0.14453742,1.29179,0.500617,0.427,0.7218,0.457148,ok,
SC4032E0-PSG@REM#1,SC4032E0-PSG,REM,1,38580.0,100,12000,EEG Fpz-Cz,EMG submental,0.00061205375,0.0011653027,-0.094722621,1.75529,0.41145,0.404,0.5184,0.0969082,ok,
SC4032E0-PSG@REM#2,SC4032E0-PSG,REM,2,38700.0,100,12000,EEG Fpz-Cz,EMG submental,0.00014904594,0.00056704299,-0.18569857,1.35414,0.412933,0.412,0.515,0.0852998,ok,
SC4032E0-PSG@REM#3,SC4032E0-PSG,REM,3,38820.0,100,12000,EEG Fpz-Cz,EMG submental,5.316455e-05,0.00067441861,-0.041837718,2.01876,0.412767,0.394,0.4842,0.235849,ok,
SC4032E0-PSG@REM#4,SC4032E0-PSG,REM,4,38940.0,100,12000,EEG Fpz-Cz,EMG submental,0.0001661996,0.00094066591,-0.027637098,2.3209,0.398183,0.399,0.5026,0.117638,ok,
SC4032E0-PSG@REM#5,SC4032E0-PSG,REM,5,39060.0,100,12000,EEG Fpz-Cz,EMG submental,1.4663225e-05,0.00017166348,-0.054552265,2.13985,0.724583,0.443,0.9372,0.794807,ok,
SC4032E0-PSG@W#0,SC4032E0-PSG,W,0,66300.0,100,12000,EEG Fpz-Cz,EMG submental,0.00011564363,0.00048272736,-0.013414361,0.124455,2.69415,3.778,3.879,1.90885,ok,
SC4032E0-PSG@W#1,SC4032E0-PSG,W,1,66420.0,100,12000,EEG Fpz-Cz,EMG submental,0.0023052581,0.0025311393,-0.043216965,-0.384448,2.71085,3.716,3.8862,1.74623,ok,
SC4032E0-PSG@W#2,SC4032E0-PSG,W,2,66540.0,100,12000,EEG Fpz-Cz,EMG submental,0.00081585014,0.0011350311,-0.022986184,0.0346046,2.65343,3.81,3.9442,1.93414,ok,
SC4032E0-PSG@W#3,SC4032E0-PSG,W,3,66660.0,100,12000,EEG Fpz-Cz,EMG submental,0.00029900032,0.0010443278,-0.033155669,-0.182161,2.58543,3.739,3.892,1.85367,ok,
SC4032E0-PSG@W#4,SC4032E0-PSG,W,4,66780.0,100,12000,EEG Fpz-Cz,EMG submental,0.00028820834,0.0010409373,-0.047921486,0.416481,2.9655,3.83,3.95,1.77875,ok,
SC4032E0-PSG@W#5,SC4032E0-PSG,W,5,66900.0,100,12000,EEG Fpz-Cz,EMG submental,0.00057012778,0.0022133311,-0.050692671,0.185414,3.00865,3.832,3.9248,1.64251,ok,
SC4041E0-PSG@N2#0,SC4041E0-PSG,N2,0,42735.0,100,12000,EEG Fpz-Cz,EMG submental,0.0002408592,0.00044584091,0.04366928,1.97015,0.910817,0.905,1.0784,0.123746,ok,
SC4041E0-PSG@N2#1,SC4041E0-PSG,N2,1,42855.0,100,12000,EEG Fpz-Cz,EMG submental,0.00018819767,0.00086060525,0.046496795,1.84804,0.826217,0.823,0.9628,0.113743,ok,
SC4041E0-PSG@N2#2,SC4041E0-PSG,N2,2,42975.0,100,12000,EEG Fpz-Cz,EMG submental,0.00065411945,0.00078310827,0.027794796,2.10436,0.797967,0.784,0.9524,0.147843,ok,
SC4041E0-PSG@N2#3,SC4041E0-PSG,N2,3,43095.0,100,12000,EEG Fpz-Cz,EMG submental,0.00020123132,0.00026217397,0.047642767,2.18019,0.638417,0.622,0.8202,0.120727,ok,
SC4041E0-PSG@N2#4,SC4041E0-PSG,N2,4,43215.0,100,12000,EEG Fpz-Cz,EMG submental,0.00027752422,0.0007535062,0.012357935,2.35654,0.5839,0.583,0.6844,0.0812818,ok,
SC4041E0-PSG@N2#5,SC4041E0-PSG,N2,5,43335.0,100,12000,EEG Fpz-Cz,EMG submental,0.00020180716,0.00046358254,0.034519962,2.1925,0.606,0.592,0.708,0.086903,ok,
SC4041E0-PSG@W#0,SC4041E0-PSG,W,0,11820.0,100,12000,EEG Fpz-Cz,EMG submental,0.013694868,0.013628333,-1.3208707,0.0736213,2.72495,2.922,3.006,0.49692,ok,
SC4041E0-PSG@W#1,SC4041E0-PSG,W,1,11940.0,100,12000,EEG Fpz-Cz,EMG submental,0.007397224,0.007434242,-0.5250761,0.142209,2.93742,2.944,3.0222,0.0904958,ok,
SC4041E0-PSG@W#2,SC4041E0-PSG,W,2,12060.0,100,12000,EEG Fpz-Cz,EMG submental,0.0077599807,0.0070698597,-0.58125692,0.0966682,2.92938,2.962,3.0242,0.188958,ok,
SC4041E0-PSG@W#3,SC4041E0-PSG,W,3,12180.0,100,12000,EEG Fpz-Cz,EMG submental,0.005854565,0.0055118839,-0.50083015,0.0162823,2.8964,2.955,3.0384,0.323864,ok,
SC4041E0-PSG@W#4,SC4041E0-PSG,W,4,12300.0,100,12000,EEG Fpz-Cz,EMG submental,0.010101666,0.011207303,-0.64963972,1.23624,2.63565,2.914,3.0346,0.592605,ok,
SC4041E0-PSG@W#5,SC4041E0-PSG,W,5,12420.0,100,12000,EEG Fpz-Cz,EMG submental,0.0051265549,0.0078208626,-0.74738219,0.480015,2.81763,2.952,3.0164,0.311186,ok,
