recording_id,dataset,subject,status,error,n_channels,sfreq,n_samples,lempel_ziv,relative_alpha_power,relative_delta_power,spectral_edge_95,spectral_entropy,uce_v1,whole_head_exponent,wpli_alpha
ST7011J0-PSG,sleep_edfx,ST7011J0-PSG,ok,,2,100,12000,0.3542005831,0.06019762007,0.302382495,43.13967226,0.89971673,,0.3561706712,0.7504410986
ST7012J0-PSG,sleep_edfx,ST7012J0-PSG,ok,,2,100,12000,0.5373218693,0.1338900714,0.1546901613,41.68930711,0.9800026606,,0.5389586623,-0.01061178378
ST7021J0-PSG,sleep_edfx,ST7021J0-PSG,ok,,2,100,12000,0.5306780132,0.06939957857,0.3967961638,40.87241311,0.8822377698,,0.04889762685,0.3824423049
ST7022J0-PSG,sleep_edfx,ST7022J0-PSG,ok,,2,100,12000,0.3899113101,0.08124524098,0.4393344139,42.45499593,0.8601650962,,1.035476668,0.8972481759
ST7041J0-PSG,sleep_edfx,ST7041J0-PSG,ok,,2,100,12000,0.244992197,0.08339600659,0.6279919026,26.44113732,0.7158798146,,1.083426416,0.3930905091
ST7042J0-PSG,sleep_edfx,ST7042J0-PSG,ok,,2,100,12000,0.4073514326,0.06703157242,0.1352162117,41.91586444,0.9788145864,,-0.2446625547,0.3218023087
ST7051J0-PSG,sleep_edfx,ST7051J0-PSG,ok,,2,100,12000,0.3209813022,0.1012380422,0.3363747267,39.61457937,0.8974457442,,0.3129681695,0.8719935629
ST7052J0-PSG,sleep_edfx,ST7052J0-PSG,ok,,2,100,12000,0.2761352729,0.04218311514,0.7827379737,16.98825961,0.5945709718,,1.642868801,-0.003393440518
ST7061J0-PSG,sleep_edfx,ST7061J0-PSG,ok,,2,100,12000,0.2400093049,0.04791771551,0.3984583921,43.22728793,0.8613659228,,0.04730876048,-0.07356038063
ST7062J0-PSG,sleep_edfx,ST7062J0-PSG,ok,,2,100,12000,0.3674882955,0.02795791352,0.6934670482,33.21391604,0.7056703823,,0.2370209036,0.2948989289
ST7071J0-PSG,sleep_edfx,ST7071J0-PSG,ok,,2,100,12000,0.3438195578,0.03188294685,0.6865315147,36.04511176,0.7246560611,,0.09987535317,0.02844476664
ST7072J0-PSG,sleep_edfx,ST7072J0-PSG,ok,,2,100,12000,0.4650699333,0.07426519582,0.5464312524,34.62323662,0.8087419045,,0.6855435421,0.8195684268
ST7081J0-PSG,sleep_edfx,ST7081J0-PSG,ok,,2,100,12000,0.2707371397,0.0392190548,0.5690003079,38.73835962,0.7450176842,,0.3517403372,0.6509383055
ST7082J0-PSG,sleep_edfx,ST7082J0-PSG,ok,,2,100,12000,0.2121881571,0.1108193579,0.4465348349,35.30037835,0.8460662095,,1.404574692,-0.06017613802
ST7091J0-PSG,sleep_edfx,ST7091J0-PSG,ok,,2,100,12000,0.2831943701,0.05571186281,0.2256611982,39.85417977,0.9350900908,,-0.493939591,0.7917137562
ST7092J0-PSG,sleep_edfx,ST7092J0-PSG,ok,,2,100,12000,0.2852705751,0.1160593323,0.4785617009,33.62191885,0.7794568597,,0.8847941699,0.8109486275
ST7101J0-PSG,sleep_edfx,ST7101J0-PSG,ok,,2,100,12000,0.2761352729,0.07741556499,0.1712774944,40.7793867,0.94867857,,0.4588161248,0.5684616731
ST7102J0-PSG,sleep_edfx,ST7102J0-PSG,ok,,2,100,12000,0.3973856484,0.030905332,0.7885204703,25.85163621,0.6033329803,,0.4211879184,-0.002204035757
ST7111J0-PSG,sleep_edfx,ST7111J0-PSG,ok,,2,100,12000,0.3687340185,0.06198405177,0.1478158004,42.34899353,0.9754288234,,-0.001915055697,0.6121093733
ST7112J0-PSG,sleep_edfx,ST7112J0-PSG,ok,,2,100,12000,0.4264525192,0.09217625778,0.1958309736,43.37180179,0.9590061499,,0.811549995,0.544365016
ST7121J0-PSG,sleep_edfx,ST7121J0-PSG,ok,,2,100,12000,0.490814876,0.09963317469,0.3181009423,41.31501787,0.8992540276,,0.2371892798,0.9479570812
ST7122J0-PSG,sleep_edfx,ST7122J0-PSG,ok,,2,100,12000,0.2952363594,0.02510651154,0.8405065911,15.29097698,0.5398307675,,0.8900130319,-0.001873398134
ST7131J0-PSG,sleep_edfx,ST7131J0-PSG,ok,,2,100,12000,0.3820217309,0.0830462621,0.2804925837,43.21275939,0.9033994301,,1.42644837,0.781051392
ST7132J0-PSG,sleep_edfx,ST7132J0-PSG,ok,,2,100,12000,0.3691492595,0.04045929071,0.2544042089,41.92667261,0.9338553214,,0.4477195171,0.02273349289
ST7141J0-PSG,sleep_edfx,ST7141J0-PSG,ok,,2,100,12000,0.2852705751,0.100038572,0.3842569616,37.88295548,0.8824766101,,0.1832428022,0.8670374655
ST7142J0-PSG,sleep_edfx,ST7142J0-PSG,ok,,2,100,12000,0.2869315392,0.06491930671,0.2558608808,41.79420717,0.9520782071,,0.4162694222,0.2976833081
ST7151J0-PSG,sleep_edfx,ST7151J0-PSG,ok,,2,100,12000,0.1208351345,0.06439063604,0.1234625478,44.41982092,0.9124555957,,0.9131216943,0.933215262
ST7152J0-PSG,sleep_edfx,ST7152J0-PSG,ok,,2,100,12000,0.4505364979,0.06184993383,0.4938297377,40.43025451,0.8286980406,,0.2226819965,-0.007233888685
ST7161J0-PSG,sleep_edfx,ST7161J0-PSG,ok,,2,100,12000,0.2998040106,0.1628844263,0.2703273515,43.36095869,0.9179128944,,1.164350162,0.9816959634
ST7162J0-PSG,sleep_edfx,ST7162J0-PSG,ok,,2,100,12000,0.3803607669,0.02900196853,0.7347308899,29.98104285,0.6573840517,,0.4889612375,-0.0004748228748
ST7171J0-PSG,sleep_edfx,ST7171J0-PSG,ok,,2,100,12000,0.3355147376,0.04085769566,0.7463987518,25.11801022,0.6310385076,,1.31900422,0.03355256445
ST7172J0-PSG,sleep_edfx,ST7172J0-PSG,ok,,2,100,12000,0.5543467508,0.06204540472,0.5043986902,39.72747234,0.8085074371,,0.09730878678,0.618687141
ST7181J0-PSG,sleep_edfx,ST7181J0-PSG,ok,,2,100,12000,0.3284556404,0.1260664328,0.2248962396,41.95497335,0.959978283,,0.2347189714,0.6932423798
ST7182J0-PSG,sleep_edfx,ST7182J0-PSG,ok,,2,100,12000,0.5846593447,0.05989414092,0.155046221,41.8716397,0.9694816283,,0.7161776058,0.2141585006
ST7191J0-PSG,sleep_edfx,ST7191J0-PSG,ok,,2,100,12000,0.4123343248,0.09868337625,0.5212680574,39.0383095,0.8002290534,,0.2400710824,0.1729996129
ST7192J0-PSG,sleep_edfx,ST7192J0-PSG,ok,,2,100,12000,0.3450652809,0.04471432409,0.4063763052,42.78109503,0.8801547674,,-0.01563913176,0.2116356314
ST7201J0-PSG,sleep_edfx,ST7201J0-PSG,ok,,2,100,12000,0.4019532995,0.05023712398,0.6871294283,31.56130249,0.6864868733,,0.7850116697,-0.007502052695
ST7202J0-PSG,sleep_edfx,ST7202J0-PSG,ok,,2,100,12000,0.489984394,0.06581559797,0.3200303169,41.91422718,0.9290335746,,-0.1466579425,0.03991855915
ST7211J0-PSG,sleep_edfx,ST7211J0-PSG,ok,,2,100,12000,0.3297013634,0.1513285038,0.2086303336,41.51954348,0.9493740563,,0.5958601721,0.0996626436
ST7212J0-PSG,sleep_edfx,ST7212J0-PSG,ok,,2,100,12000,0.3716407056,0.1656639782,0.3642527062,37.4736743,0.8632512533,,0.4030101571,0.9441389755
ST7221J0-PSG,sleep_edfx,ST7221J0-PSG,ok,,2,100,12000,0.3733016697,0.06962067558,0.3289658266,42.64272287,0.8900827598,,0.6687996726,-0.03406929922
ST7222J0-PSG,sleep_edfx,ST7222J0-PSG,ok,,2,100,12000,0.3346842556,0.162005374,0.05935989448,43.05292108,0.9715096191,,0.1436197814,-0.04601507153
ST7241J0-PSG,sleep_edfx,ST7241J0-PSG,ok,,2,100,12000,0.3683187775,0.04632879299,0.2875610364,42.75721908,0.907294401,,-0.2067050066,0.7570565427
ST7242J0-PSG,sleep_edfx,ST7242J0-PSG,ok,,2,100,12000,0.2362721357,0.071497549,0.6625910631,31.48147329,0.7049613507,,1.299440111,0.7336858743
